image_path,true_idx,pred1_idx,score1,pred2_idx,score2,pred3_idx,score3,top1_correct,split
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\106461\154345.jpg,3,4,0.9987441301345825,96,0.9987219572067261,15,0.9987202882766724,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\106461\154348.jpg,3,15,0.9988983273506165,65,0.9988911151885986,54,0.9988778233528137,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\106461\624.jpg,3,40,0.9987545013427734,65,0.9987480044364929,44,0.9987397193908691,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\106461\625.jpg,3,40,0.9987698793411255,65,0.9987632632255554,44,0.9987353086471558,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\1010.jpg,5,96,0.9985576868057251,4,0.9985097646713257,27,0.9984971880912781,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\1012.jpg,5,88,0.9989664554595947,96,0.9989480972290039,14,0.9989115595817566,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\1013.jpg,5,96,0.9984697699546814,55,0.9984427094459534,44,0.9984220266342163,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\293566.jpg,5,82,0.9989072680473328,4,0.9989064335823059,61,0.9988974332809448,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\293567.jpg,5,82,0.9988574981689453,83,0.9988194108009338,30,0.9987943172454834,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\293568.jpg,5,96,0.9990994334220886,56,0.9990749955177307,75,0.9990658760070801,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\293569.jpg,5,96,0.9989012479782104,42,0.9988851547241211,44,0.9988569021224976,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\110432\293570.jpg,5,96,0.9988193511962891,47,0.9988048076629639,60,0.9987959861755371,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2512.jpg,9,33,0.9994833469390869,9,0.9994674921035767,80,0.9994498491287231,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2513.jpg,9,33,0.999455988407135,9,0.9994467496871948,80,0.9994306564331055,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2514.jpg,9,47,0.9992607235908508,95,0.9992371797561646,85,0.9992328882217407,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2516.jpg,9,47,0.9994263648986816,27,0.999402642250061,85,0.9993985891342163,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2518.jpg,9,9,0.9995209574699402,33,0.9995180368423462,80,0.9994927644729614,1,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\121836\2519.jpg,9,47,0.9992958903312683,85,0.999252200126648,13,0.9992479681968689,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\10715.jpg,12,12,0.9995991587638855,61,0.9995635151863098,60,0.9995406270027161,1,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11297.jpg,12,63,0.9998048543930054,61,0.9997962713241577,72,0.9997900128364563,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11350.jpg,12,33,0.9989312291145325,59,0.9989212155342102,27,0.9989129304885864,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11351.jpg,12,33,0.9990875124931335,76,0.999073326587677,61,0.9990634918212891,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11352.jpg,12,33,0.9991888403892517,44,0.9991674423217773,27,0.9991550445556641,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11353.jpg,12,33,0.9990475177764893,44,0.9990109801292419,59,0.9990087747573853,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11471.jpg,12,75,0.9982959628105164,97,0.9982863068580627,14,0.9982707500457764,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11476.jpg,12,27,0.9983916282653809,55,0.9983876943588257,44,0.9983745813369751,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11499.jpg,12,40,0.9989826083183289,12,0.9989567995071411,44,0.9989560842514038,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11502.jpg,12,12,0.9990693926811218,44,0.9990649819374084,36,0.9990559816360474,1,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11521.jpg,12,27,0.9992519021034241,47,0.9992166757583618,40,0.9992139935493469,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11523.jpg,12,27,0.9980604648590088,44,0.9980586767196655,96,0.998033881187439,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11530.jpg,12,27,0.9984331130981445,44,0.998415470123291,96,0.9983923435211182,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11533.jpg,12,27,0.9977858066558838,79,0.9977480173110962,99,0.9977275133132935,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11535.jpg,12,27,0.999319314956665,55,0.9993051290512085,59,0.9992929697036743,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11539.jpg,12,96,0.9982224702835083,44,0.998207151889801,14,0.998164176940918,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11540.jpg,12,27,0.9991508722305298,44,0.9991335272789001,40,0.999132513999939,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11541.jpg,12,27,0.9987680315971375,44,0.9987420439720154,33,0.9987316131591797,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11542.jpg,12,27,0.9975654482841492,99,0.9975131750106812,79,0.99750816822052,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12518\11543.jpg,12,12,0.9992772936820984,44,0.9992423057556152,96,0.9992334842681885,1,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261719.jpg,16,27,0.9992300868034363,29,0.9992266893386841,72,0.9992207288742065,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261721.jpg,16,29,0.9990989565849304,40,0.9990904927253723,72,0.9990829229354858,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261722.jpg,16,29,0.999249279499054,40,0.9992372989654541,27,0.9992287158966064,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261723.jpg,16,40,0.9993101954460144,27,0.999287486076355,33,0.9992809295654297,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261724.jpg,16,40,0.9993451833724976,27,0.9993309378623962,29,0.9993187785148621,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261726.jpg,16,36,0.9992928504943848,40,0.999266505241394,27,0.9992555975914001,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127097\261736.jpg,16,40,0.9988604187965393,36,0.9988344311714172,55,0.9988278150558472,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265050.jpg,17,40,0.9994933009147644,36,0.9994862675666809,27,0.9994713664054871,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265051.jpg,17,36,0.9994487762451172,27,0.9994375705718994,40,0.9994328618049622,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265052.jpg,17,40,0.999498724937439,36,0.9994556903839111,15,0.9994515180587769,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265053.jpg,17,36,0.9994834661483765,27,0.999458372592926,4,0.9994539618492126,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265054.jpg,17,36,0.9994901418685913,27,0.99948650598526,95,0.9994577169418335,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265055.jpg,17,80,0.9994984269142151,40,0.9994546175003052,0,0.9994521737098694,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265056.jpg,17,40,0.9994493722915649,27,0.9994360208511353,36,0.9994317293167114,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265058.jpg,17,36,0.9995670318603516,40,0.9995588064193726,72,0.9995537400245667,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265176.jpg,17,27,0.9986304640769958,33,0.9985556602478027,55,0.9985541105270386,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265181.jpg,17,95,0.9997367858886719,33,0.9997280836105347,35,0.9997266530990601,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265185.jpg,17,40,0.9990480542182922,27,0.9990471601486206,59,0.9990357756614685,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265186.jpg,17,27,0.9991785883903503,36,0.9991675615310669,17,0.999163806438446,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265189.jpg,17,27,0.9986827373504639,59,0.9986804723739624,54,0.998673141002655,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265191.jpg,17,55,0.9988582134246826,16,0.9988461136817932,29,0.9988453388214111,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265192.jpg,17,4,0.9982532858848572,36,0.9982273578643799,27,0.9982269406318665,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265193.jpg,17,40,0.9983713626861572,4,0.998348593711853,36,0.9983466863632202,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265194.jpg,17,4,0.9983004927635193,36,0.9982954263687134,40,0.9982819557189941,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265195.jpg,17,4,0.9981645941734314,40,0.9981364011764526,36,0.9981034398078918,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\265196.jpg,17,27,0.9997512698173523,99,0.9997492432594299,0,0.9997475147247314,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\991.jpg,17,27,0.9991424679756165,55,0.9991391897201538,36,0.9991212487220764,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\992.jpg,17,4,0.9991004467010498,55,0.9990960359573364,36,0.9990853071212769,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\993.jpg,17,55,0.9990021586418152,27,0.9990015029907227,36,0.9989804625511169,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\994.jpg,17,55,0.9991112947463989,27,0.9991083145141602,36,0.9991029500961304,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\127151\995.jpg,17,9,0.9991599917411804,55,0.9991568326950073,4,0.9991557002067566,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11763.jpg,19,59,0.9991351962089539,47,0.9991330504417419,44,0.9991239309310913,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11764.jpg,19,4,0.9989277124404907,59,0.9989140033721924,91,0.9988735914230347,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11778.jpg,19,96,0.9993085265159607,44,0.9992849826812744,47,0.9992811679840088,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11779.jpg,19,4,0.9984638690948486,91,0.9984220266342163,96,0.9984211325645447,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11782.jpg,19,14,0.9985852241516113,15,0.9985318779945374,56,0.9985050559043884,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11783.jpg,19,47,0.9986703991889954,44,0.9986451864242554,94,0.9986326694488525,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11784.jpg,19,29,0.9993509650230408,44,0.9993374347686768,98,0.9993272423744202,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11786.jpg,19,29,0.9988876581192017,47,0.998876690864563,44,0.9988588094711304,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11789.jpg,19,36,0.9986692667007446,40,0.9986544847488403,15,0.9986469745635986,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11790.jpg,19,4,0.9985654354095459,40,0.9985398054122925,36,0.9985345602035522,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11791.jpg,19,47,0.9992872476577759,29,0.9992772340774536,72,0.9992547035217285,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11792.jpg,19,47,0.9993796348571777,29,0.9993616938591003,76,0.9993443489074707,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11794.jpg,19,55,0.9984982013702393,81,0.9983917474746704,97,0.9983803629875183,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11795.jpg,19,15,0.998518168926239,97,0.9984862208366394,4,0.9984828233718872,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\11796.jpg,19,47,0.9994738698005676,29,0.9994661808013916,27,0.9994626045227051,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\12471.jpg,19,36,0.9990557432174683,15,0.9990516901016235,27,0.9990160465240479,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\12472.jpg,19,27,0.9987660646438599,94,0.9987466931343079,47,0.9987280368804932,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12910\12474.jpg,19,96,0.998807430267334,47,0.998806357383728,9,0.9988015294075012,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13335.jpg,20,47,0.9990732669830322,40,0.9990609288215637,27,0.999047040939331,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13336.jpg,20,10,0.9998326897621155,21,0.9998285174369812,9,0.9998285174369812,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13338.jpg,20,12,0.9994013905525208,44,0.9993957877159119,96,0.9993836879730225,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13339.jpg,20,45,0.9998617172241211,73,0.9998600482940674,7,0.9998524785041809,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13340.jpg,20,60,0.9997668862342834,10,0.9997652769088745,12,0.9997565150260925,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13341.jpg,20,27,0.9995059967041016,46,0.999444842338562,93,0.9994433522224426,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13343.jpg,20,27,0.9992707967758179,80,0.9992480278015137,16,0.9992446899414062,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13347.jpg,20,10,0.9998297691345215,45,0.999826192855835,7,0.9998160004615784,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13348.jpg,20,8,0.999893307685852,10,0.9998903274536133,31,0.999884843826294,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13349.jpg,20,27,0.9997818470001221,62,0.9997640252113342,36,0.9997619986534119,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13350.jpg,20,27,0.9997818470001221,62,0.9997640252113342,36,0.9997619986534119,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13351.jpg,20,44,0.9995174407958984,27,0.9995008707046509,96,0.9994962215423584,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13352.jpg,20,85,0.9998395442962646,10,0.999836266040802,99,0.999829888343811,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13353.jpg,20,61,0.9998148083686829,93,0.9998112916946411,99,0.9998085498809814,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13354.jpg,20,90,0.9998679757118225,35,0.9998664259910583,31,0.9998638033866882,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13355.jpg,20,35,0.9998464584350586,73,0.9998427629470825,72,0.9998380541801453,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13364.jpg,20,47,0.9985336065292358,44,0.9985290765762329,40,0.9985122680664062,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\12922\13365.jpg,20,96,0.9991792440414429,12,0.9991739392280579,47,0.9991670846939087,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260662.jpg,21,40,0.9992200136184692,59,0.9991785287857056,75,0.9991637468338013,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260663.jpg,21,27,0.9993123412132263,47,0.9993100166320801,72,0.9993070363998413,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260665.jpg,21,40,0.9993261098861694,59,0.9993221163749695,72,0.9993155002593994,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260674.jpg,21,9,0.9988783597946167,47,0.9988324046134949,3,0.9988206624984741,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260675.jpg,21,40,0.9989887475967407,4,0.9989771842956543,36,0.9989492297172546,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260676.jpg,21,44,0.9989138841629028,40,0.9989089965820312,14,0.9989064931869507,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260677.jpg,21,9,0.9994694590568542,36,0.9994535446166992,3,0.9994282126426697,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260678.jpg,21,9,0.9996482729911804,12,0.9996426105499268,15,0.9996416568756104,0,without_pair
C:\Users\User\Documents\GitHub\COS30082_ML_project\AML_project_herbarium_dataset\train\photo\129645\260679.jpg,21,27,0.9993337392807007,15,0.9993164539337158,24,0.9993147253990173,0,without_pair
